LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid
SCH,18.0,Carroll County,1110.0,St. Paul,Elem,PK,7.0,English: Reading,Gr 3,English Reading,66,,63,6,,2,St. Paul Carroll County,36.6045303,-80.6897811,5100600
SCH,19.0,Charles City County,80.0,Charles City County Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,67,,53,16,,13,Charles City County Elementary Charles City County,37.3474988,-77.076273,5100600
SCH,20.0,Charlotte County,470.0,Bacon District Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,40,12,,13,Bacon District Elementary Charlotte County,36.8881638,-78.5657708,5100600
SCH,20.0,Charlotte County,100.0,Eureka Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,89,,66,22,,9,Eureka Elementary Charlotte County,39.5078289,-115.9638527,5100600
SCH,20.0,Charlotte County,450.0,Phenix Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,94,,70,26,,5,Phenix Elementary Charlotte County,37.0850163,-78.7452285,5100600
SCH,104.0,Charlottesville City,70.0,Burnley-Moran Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,75,,61,31,,4,Burnley-Moran Elementary Charlottesville City,38.0354386,-78.4628756,5100600
SCH,104.0,Charlottesville City,50.0,Clark Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,65,,29,8,,3,Clark Elementary Charlottesville City,38.0227573,-78.4743285,5100660
SCH,104.0,Charlottesville City,90.0,Greenbrier Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,71,,56,22,,12,Greenbrier Elementary Charlottesville City,38.0635376,-78.4707099,5100660
SCH,104.0,Charlottesville City,120.0,Jackson-Via Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,67,,51,18,,12,Jackson-Via Elementary Charlottesville City,38.0141527,-78.5039172,5100660
SCH,104.0,Charlottesville City,10.0,Johnson Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,64,,63,24,,10,Johnson Elementary Charlottesville City,38.021929,-78.506274,5100690
SCH,104.0,Charlottesville City,40.0,Venable Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,83,,63,27,,19,Venable Elementary Charlottesville City,38.0385402,-78.4966733,5100690
SCH,136.0,Chesapeake City,860.0,Butts Road Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,87,,84,23,,17,Butts Road Intermediate Chesapeake City,36.713643,-76.177913,5100690
SCH,136.0,Chesapeake City,90.0,Camelot Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,58,18,,4,Camelot Elementary Chesapeake City,36.7787957,-76.3489023,5100690
SCH,136.0,Chesapeake City,900.0,Cedar Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,86,19,,20,Cedar Road Elementary Chesapeake City,36.723342,-76.3004943,5100690
SCH,136.0,Chesapeake City,700.0,Crestwood Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,68,,67,15,,8,Crestwood Intermediate Chesapeake City,36.7602453,-76.279264,5100690
SCH,136.0,Chesapeake City,660.0,Deep Creek Central Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,87,,68,20,,8,Deep Creek Central Elementary Chesapeake City,36.7400706,-76.3390355,5100690
SCH,136.0,Chesapeake City,210.0,Deep Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,73,27,,16,Deep Creek Elementary Chesapeake City,36.7560792,-76.3475329,5100720
SCH,136.0,Chesapeake City,640.0,Edwin W. Chittum Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,81,19,,15,Edwin W. Chittum Elementary Chesapeake City,36.8127979,-76.4094503,5100750
SCH,136.0,Chesapeake City,720.0,G.A. Treakle Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,53,8,,7,G.A. Treakle Elementary Chesapeake City,36.7792084,-76.3341487,5100750
SCH,136.0,Chesapeake City,50.0,George W. Carver Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,60,,47,10,,2,George W. Carver Intermediate Chesapeake City,36.7998973,-76.2586835,5100780
SCH,136.0,Chesapeake City,820.0,Georgetown Primary,Elem,PK,3.0,English: Reading,Gr 3,English Reading,72,,66,13,,6,Georgetown Primary Chesapeake City,,,5100780
SCH,136.0,Chesapeake City,950.0,Grassfield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,77,17,,14,Grassfield Elementary Chesapeake City,36.7140972,-76.3353266,5100780
SCH,136.0,Chesapeake City,850.0,Great Bridge Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,82,,85,20,,13,Great Bridge Intermediate Chesapeake City,36.6888976,-76.2381542,5100780
SCH,136.0,Chesapeake City,870.0,Greenbrier Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,65,,77,15,,12,Greenbrier Intermediate Chesapeake City,36.786224,-76.219088,5100780
SCH,136.0,Chesapeake City,340.0,Hickory Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,93,,73,26,,12,Hickory Elementary Chesapeake City,36.6312725,-76.2099436,5100780
SCH,136.0,Chesapeake City,160.0,Norfolk Highlands Primary,Elem,PK,3.0,English: Reading,Gr 3,English Reading,60,,58,8,,5,Norfolk Highlands Primary Chesapeake City,36.8213529,-76.2343784,5100810
SCH,136.0,Chesapeake City,620.0,Southeastern Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,74,17,,25,Southeastern Elementary Chesapeake City,36.6567994,-76.2224927,5100810
SCH,136.0,Chesapeake City,600.0,Southwestern Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,47,9,,3,Southwestern Elementary Chesapeake City,36.7913158,-76.4056849,5100810
SCH,136.0,Chesapeake City,40.0,Thurgood Marshall Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,49,8,,0,Thurgood Marshall Elementary Chesapeake City,36.8159617,-76.2538213,5100810
SCH,136.0,Chesapeake City,971.0,Truitt Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,58,,48,11,,8,Truitt Intermediate Chesapeake City,36.8100711,-76.2742408,5100810
SCH,136.0,Chesapeake City,810.0,Western Branch Intermediate,Elem,3,5.0,English: Reading,Gr 3,English Reading,72,,66,14,,9,Western Branch Intermediate Chesapeake City,36.8458681,-76.3999608,5100810
SCH,21.0,Chesterfield County,620.0,A.M. Davis Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,49,12,,4,A.M. Davis Elementary Chesterfield County,37.4913365,-77.5461956,5100810
SCH,21.0,Chesterfield County,861.0,Alberta Smith Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,84,15,,16,Alberta Smith Elementary Chesterfield County,37.3957267,-77.642326,5100810
SCH,21.0,Chesterfield County,660.0,Bellwood Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,52,,27,12,,0,Bellwood Elementary Chesterfield County,37.3914873,-77.4408512,5100810
SCH,21.0,Chesterfield County,430.0,Bensley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,39,11,,2,Bensley Elementary Chesterfield County,37.4360007,-77.4514629,5100810
SCH,21.0,Chesterfield County,510.0,Bettie Weaver Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,97,,91,33,,27,Bettie Weaver Elementary Chesterfield County,37.5493153,-77.6523904,5100810
SCH,21.0,Chesterfield County,130.0,Beulah Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,51,7,,6,Beulah Elementary Chesterfield County,37.4111443,-77.4890592,5100810
SCH,21.0,Chesterfield County,20.0,Bon Air Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,53,14,,12,Bon Air Elementary Chesterfield County,37.5285301,-77.5628251,5100810
SCH,21.0,Chesterfield County,50.0,C.C. Wells Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,76,16,,9,C.C. Wells Elementary Chesterfield County,37.3363775,-77.4399067,5100810
SCH,21.0,Chesterfield County,492.0,C.E. Curtis Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,,47,10,,7,C.E. Curtis Elementary Chesterfield County,37.3609721,-77.4336043,5100810
SCH,21.0,Chesterfield County,150.0,Clover Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,62,15,,12,Clover Hill Elementary Chesterfield County,37.4203841,-77.6738022,5100810
SCH,21.0,Chesterfield County,560.0,Crestwood Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,52,24,,12,Crestwood Elementary Chesterfield County,37.5261377,-77.5372212,5100810
SCH,21.0,Chesterfield County,480.0,Ecoff Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,55,10,,7,Ecoff Elementary Chesterfield County,37.3606183,-77.4619171,5100810
SCH,21.0,Chesterfield County,850.0,Elizabeth Scott Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,54,13,,4,Elizabeth Scott Elementary Chesterfield County,37.3376256,-77.3410591,5100810
SCH,21.0,Chesterfield County,390.0,Enon Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,65,13,,7,Enon Elementary Chesterfield County,37.329304,-77.324369,5100810
SCH,21.0,Chesterfield County,350.0,Ettrick Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,,47,6,,4,Ettrick Elementary Chesterfield County,37.2379825,-77.4275075,5100810
SCH,21.0,Chesterfield County,300.0,Evergreen Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,58,18,,16,Evergreen Elementary Chesterfield County,37.4631723,-77.6314951,5100810
SCH,21.0,Chesterfield County,590.0,Falling Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,54,,28,5,,3,Falling Creek Elementary Chesterfield County,37.4553866,-77.4699283,5100810
SCH,21.0,Chesterfield County,180.0,Grange Hall Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,63,16,,10,Grange Hall Elementary Chesterfield County,37.3886187,-77.7662297,5100810
SCH,21.0,Chesterfield County,70.0,Greenfield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,94,34,,37,Greenfield Elementary Chesterfield County,37.5187823,-77.5918045,5100810
SCH,21.0,Chesterfield County,460.0,Harrowgate Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,60,12,,7,Harrowgate Elementary Chesterfield County,37.300782,-77.4320244,5100810
SCH,21.0,Chesterfield County,60.0,Hopkins Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,35,12,,0,Hopkins Road Elementary Chesterfield County,37.435713,-77.4743249,5100840
SCH,21.0,Chesterfield County,550.0,J.A. Chalkley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,40,8,,0,J.A. Chalkley Elementary Chesterfield County,37.4649737,-77.5188256,5100840
SCH,21.0,Chesterfield County,650.0,J.B. Watkins Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,93,,91,36,,25,J.B. Watkins Elementary Chesterfield County,37.495863,-77.6529977,5100840
SCH,21.0,Chesterfield County,500.0,J.G. Hening Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,,59,15,,13,J.G. Hening Elementary Chesterfield County,37.4466546,-77.4891543,5100840
SCH,21.0,Chesterfield County,400.0,Jacobs Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,65,10,,13,Jacobs Road Elementary Chesterfield County,37.4348359,-77.5532513,5100840
SCH,21.0,Chesterfield County,780.0,Marguerite F. Christian Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,44,21,,15,Marguerite F. Christian Elementary Chesterfield County,37.3210773,-77.3905778,5100840
SCH,21.0,Chesterfield County,370.0,Matoaca Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,53,10,,0,Matoaca Elementary Chesterfield County,37.2299967,-77.4825033,5100840
SCH,21.0,Chesterfield County,360.0,O.B. Gates Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,61,16,,5,O.B. Gates Elementary Chesterfield County,37.3879658,-77.5029149,5100840
SCH,21.0,Chesterfield County,90.0,Old Hundred Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,,,84,,,19,Old Hundred Elementary Chesterfield County,37.4811086,-77.6970925,5100840
SCH,21.0,Chesterfield County,380.0,Providence Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,56,13,,7,Providence Elementary Chesterfield County,37.457963,-77.601972,5100840
SCH,21.0,Chesterfield County,700.0,Reams Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,41,7,,0,Reams Road Elementary Chesterfield County,37.4873699,-77.5867059,5100840
SCH,21.0,Chesterfield County,730.0,Robious Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,75,22,,13,Robious Elementary Chesterfield County,37.5316095,-77.613544,5100840
SCH,21.0,Chesterfield County,720.0,Salem Church Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,47,10,,11,Salem Church Elementary Chesterfield County,37.3852127,-77.4848332,5100840
SCH,21.0,Chesterfield County,800.0,Spring Run Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,66,16,,11,Spring Run Elementary Chesterfield County,37.3826791,-77.6520067,5100840
SCH,21.0,Chesterfield County,340.0,Swift Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,68,21,,8,Swift Creek Elementary Chesterfield County,37.4515826,-77.6591979,5100840
SCH,21.0,Chesterfield County,410.0,Thelma Crenshaw Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,43,11,,3,Thelma Crenshaw Elementary Chesterfield County,37.4164618,-77.6101022,5100840
SCH,21.0,Chesterfield County,290.0,W.W. Gordon Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,72,25,,20,W.W. Gordon Elementary Chesterfield County,37.4777296,-77.616105,5100840
SCH,21.0,Chesterfield County,860.0,Winterpock Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,85,,82,30,,14,Winterpock Elementary Chesterfield County,37.379556,-77.7120313,5100840
SCH,21.0,Chesterfield County,440.0,Woolridge Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,88,,84,21,,10,Woolridge Elementary Chesterfield County,37.4266203,-77.6897933,5100840
SCH,22.0,Clarke County,250.0,Boyce Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,53,13,,6,Boyce Elementary Clarke County,39.0955162,-78.0651616,5100840
SCH,22.0,Clarke County,290.0,D.G. Cooley Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,57,,60,7,,9,D.G. Cooley Elementary Clarke County,39.158777,-78.0015065,5100840
SCH,202.0,Colonial Beach,22.0,Colonial Beach Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,60,,68,17,,3,Colonial Beach Elementary Colonial Beach,38.2580714,-76.9682311,5100840
SCH,106.0,Colonial Heights City,50.0,Lakeview Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,47,11,,0,Lakeview Elementary Colonial Heights City,37.2663079,-77.4152846,5100840
SCH,106.0,Colonial Heights City,30.0,North Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,51,6,,4,North Elementary Colonial Heights City,37.273537,-77.408349,5100840
SCH,106.0,Colonial Heights City,60.0,Tussing Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,65,25,,13,Tussing Elementary Colonial Heights City,37.281317,-77.369875,5100840
SCH,107.0,Covington City,260.0,Edgemont Primary,Elem,PK,3.0,English: Reading,Gr 3,English Reading,65,,76,11,,10,Edgemont Primary Covington City,,,5100840
SCH,23.0,Craig County,10.0,McCleary Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,46,7,,7,McCleary Elementary Craig County,37.5160743,-80.0856671,5100840
SCH,24.0,Culpeper County,240.0,A.G. Richardson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,53,11,,6,A.G. Richardson Elementary Culpeper County,38.446886,-78.014324,5100840
SCH,24.0,Culpeper County,450.0,Emerald Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,62,16,,8,Emerald Hill Elementary Culpeper County,38.547138,-77.976787,5100840
SCH,24.0,Culpeper County,470.0,Farmington Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,64,,42,10,,0,Farmington Elementary Culpeper County,38.455866,-78.0109248,5100840
SCH,24.0,Culpeper County,10.0,Pearl Sample Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,45,,38,9,,0,Pearl Sample Elementary Culpeper County,38.4455991,-78.0135793,5100840
SCH,24.0,Culpeper County,460.0,Sycamore Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,54,,34,7,,1,Sycamore Park Elementary Culpeper County,38.4854054,-77.9905522,5100840
SCH,24.0,Culpeper County,40.0,Yowell Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,53,18,,3,Yowell Elementary Culpeper County,38.485433,-78.016539,5100840
SCH,25.0,Cumberland County,140.0,Cumberland Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,64,,47,7,,7,Cumberland Elementary Cumberland County,37.4863052,-78.2492165,5100840
SCH,108.0,Danville City,490.0,Edwin A. Gibson Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,43,,34,3,,6,Edwin A. Gibson Elementary Danville City,36.5705317,-79.4015234,5100840
SCH,108.0,Danville City,20.0,Forest Hills Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,56,,61,5,,11,Forest Hills Elementary Danville City,36.5778967,-79.4148901,5100840
SCH,108.0,Danville City,190.0,G.L.H. Johnson Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,39,,28,5,,4,G.L.H. Johnson Elementary Danville City,36.617234,-79.3973226,5100840
SCH,108.0,Danville City,250.0,Park Avenue Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,32,,33,0,,4,Park Avenue Elementary Danville City,36.5826224,-79.4388738,5100840
SCH,108.0,Danville City,40.0,Schoolfield Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,55,,46,12,,7,Schoolfield Elementary Danville City,36.5684467,-79.4359964,5100840
SCH,108.0,Danville City,220.0,Woodberry Hills Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,51,,37,13,,3,Woodberry Hills Elementary Danville City,36.6044609,-79.405583,5100870
SCH,26.0,Dickenson County,20.0,Clintwood Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,49,8,,4,Clintwood Elementary Dickenson County,37.1579053,-82.4429834,5100870
SCH,26.0,Dickenson County,530.0,Ervinton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,100,,33,21,,0,Ervinton Elementary Dickenson County,37.0673759,-82.3434684,5100930
SCH,26.0,Dickenson County,860.0,Sandlick Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,85,,52,17,,5,Sandlick Elementary Dickenson County,37.1811001,-82.2757272,5100960
SCH,27.0,Dinwiddie County,310.0,Dinwiddie Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,62,,56,17,,8,Dinwiddie Elementary Dinwiddie County,37.0807847,-77.581965,5100960
SCH,27.0,Dinwiddie County,250.0,Midway Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,87,,71,15,,12,Midway Elementary Dinwiddie County,37.1959844,-77.6149296,5100960
SCH,27.0,Dinwiddie County,10.0,Southside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,64,,49,8,,3,Southside Elementary Dinwiddie County,37.1297442,-77.535147,5101020
SCH,27.0,Dinwiddie County,180.0,Sunnyside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,72,15,,14,Sunnyside Elementary Dinwiddie County,36.9876441,-77.7267379,5101050
SCH,27.0,Dinwiddie County,520.0,Sutherland Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,42,17,,3,Sutherland Elementary Dinwiddie County,37.189232,-77.544448,5101050
SCH,28.0,Essex County,160.0,Tappahannock Elementary,Elem,PK,3.0,English: Reading,Gr 3,English Reading,70,,56,6,,3,Tappahannock Elementary Essex County,37.9312429,-76.8618949,5101050
SCH,29.0,Fairfax County,2203.0,Aldrin Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,78,,76,26,,15,Aldrin Elementary Fairfax County,38.9799546,-77.3378266,5101050
SCH,29.0,Fairfax County,1360.0,Annandale Terrace Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,52,,23,7,,1,Annandale Terrace Elementary Fairfax County,38.8275434,-77.2084486,5101050
SCH,29.0,Fairfax County,110.0,Archer Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,90,,87,39,,31,Archer Elementary Fairfax County,38.8984709,-77.2779592,5101050
SCH,29.0,Fairfax County,1530.0,Armstrong Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,81,,84,17,,16,Armstrong Elementary Fairfax County,38.9801597,-77.3584452,5101080
SCH,29.0,Fairfax County,2459.0,Bailey's Upper Elementary School for the Arts and Sciences,Elem,3,5.0,English: Reading,Gr 3,English Reading,39,,29,7,,4,Bailey's Upper Elementary School for the Arts and Sciences Fairfax County,38.8685739,-77.1537399,5101110
SCH,29.0,Fairfax County,1730.0,Beech Tree Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,61,,59,25,,7,Beech Tree Elementary Fairfax County,38.8528125,-77.1811448,5101110
SCH,29.0,Fairfax County,560.0,Belle View Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,56,,64,8,,19,Belle View Elementary Fairfax County,38.7718073,-77.0609806,5101110
SCH,29.0,Fairfax County,720.0,Belvedere Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,62,25,,12,Belvedere Elementary Fairfax County,38.8385565,-77.1686711,5101110
SCH,29.0,Fairfax County,2000.0,Bonnie Brae Elementary,Elem,PK,6.0,English: Reading,Gr 3,English Reading,73,,71,17,,8,Bonnie Brae Elementary Fairfax County,38.8039742,-77.309991,5101110
